DIA,HORA,HORIZONTE,MODELO,ACCION_REAL,ACCION_IA,SOC_REAL,SOC_IA
850,5,T=2h,MLP,0.0,0.0042,0.9,0.908
850,6,T=2h,MLP,-0.0,0.0032,0.9,0.9028
850,7,T=2h,MLP,0.0,0.0035,0.9,0.8986
850,8,T=2h,MLP,0.0,-0.0185,0.9,0.8745
850,9,T=2h,MLP,0.0,0.0108,0.9,0.9042
850,10,T=2h,MLP,-0.5,-0.3973,0.3737,0.4868
850,11,T=2h,MLP,0.1456,0.0983,0.512,0.4799
850,12,T=2h,MLP,0.242,0.0338,0.7419,0.5143
850,13,T=2h,MLP,-0.2218,-0.2727,0.5084,0.4673
850,14,T=2h,MLP,-0.293,-0.2673,0.2,0.2217
850,15,T=2h,MLP,-0.0,0.0022,0.2,0.196
850,16,T=2h,MLP,-0.0,-0.002,0.2,0.193
850,17,T=2h,MLP,0.0,0.0036,0.2,0.1877
850,18,T=2h,MLP,-0.0,0.003,0.2,0.2024
850,19,T=2h,MLP,0.0,-0.0023,0.2,0.1999
850,20,T=2h,MLP,0.0,0.027,0.2,0.2246
850,21,T=2h,MLP,-0.0,0.152,0.2,0.3479
850,22,T=2h,MLP,0.1124,0.1862,0.3068,0.3725
850,23,T=2h,MLP,0.3,0.2977,0.5918,0.5901
851,0,T=2h,MLP,0.1837,0.0867,0.9,0.7982
851,1,T=2h,MLP,0.0,0.0018,0.9,0.9043
851,2,T=2h,MLP,0.0,0.0115,0.9,0.901
851,3,T=2h,MLP,0.0,-0.0015,0.9,0.8981
851,4,T=2h,MLP,0.0,0.0165,0.9,0.9121
851,5,T=2h,MLP,0.0,-0.0109,0.9,0.8959
851,6,T=2h,MLP,0.0,0.0014,0.9,0.9023
851,7,T=2h,MLP,0.0,-0.0014,0.9,0.8999
851,8,T=2h,MLP,0.0,-0.0688,0.9,0.8239
851,9,T=2h,MLP,-0.165,-0.3221,0.7263,0.5784
851,10,T=2h,MLP,0.0,-0.211,0.7263,0.4953
851,11,T=2h,MLP,-0.5,-0.4155,0.2,0.2887
851,12,T=2h,MLP,0.0,0.0027,0.2,0.2169
851,13,T=2h,MLP,0.0,0.0002,0.2,0.2005
851,14,T=2h,MLP,0.0,0.0048,0.2,0.2017
851,15,T=2h,MLP,-0.0,-0.0049,0.2,0.1985
851,16,T=2h,MLP,0.0,0.0006,0.2,0.1978
851,17,T=2h,MLP,-0.0,0.0129,0.2,0.2134
851,18,T=2h,MLP,0.0,0.0067,0.2,0.2014
851,19,T=2h,MLP,0.0,0.0029,0.2,0.1994
851,20,T=2h,MLP,-0.0,0.1039,0.2,0.2996
851,21,T=2h,MLP,0.2531,0.1849,0.4404,0.3707
851,22,T=2h,MLP,0.0,0.1653,0.4404,0.588
851,23,T=2h,MLP,0.3,0.2874,0.7254,0.7236
852,0,T=2h,MLP,0.0,0.1085,0.5494,0.6502
852,1,T=2h,MLP,0.3,0.2774,0.8344,0.8119
852,2,T=2h,MLP,0.0691,0.0403,0.9,0.8609
852,3,T=2h,MLP,0.0,-0.0058,0.9,0.8983
852,4,T=2h,MLP,0.0,0.0017,0.9,0.9093
852,5,T=2h,MLP,0.0,0.0048,0.9,0.9035
852,6,T=2h,MLP,0.0,-0.003,0.9,0.9002
852,7,T=2h,MLP,0.0,-0.0024,0.9,0.8974
852,8,T=2h,MLP,0.0,-0.0076,0.9,0.9013
852,9,T=2h,MLP,0.0,-0.0109,0.9,0.897
852,10,T=2h,MLP,0.0,-0.2093,0.9,0.6852
852,11,T=2h,MLP,-0.5,-0.4981,0.3737,0.3826
852,12,T=2h,MLP,-0.165,-0.1432,0.2,0.2148
852,13,T=2h,MLP,0.0,0.0081,0.2,0.2088
852,14,T=2h,MLP,0.0,0.0008,0.2,0.2068
852,15,T=2h,MLP,-0.0,0.0003,0.2,0.1991
852,16,T=2h,MLP,-0.0,0.0025,0.2,0.1994
852,17,T=2h,MLP,0.0,0.0042,0.2,0.2041
852,18,T=2h,MLP,0.0,0.0009,0.2,0.2011
852,19,T=2h,MLP,0.0,0.0035,0.2,0.2083
852,20,T=2h,MLP,0.0,0.0402,0.2,0.2394
852,21,T=2h,MLP,0.0,0.0498,0.2,0.2538
852,22,T=2h,MLP,0.3,0.177,0.485,0.3683
852,23,T=2h,MLP,0.0677,0.239,0.5494,0.7047
853,0,T=2h,MLP,-0.5,-0.3436,0.2393,0.4249
853,1,T=2h,MLP,0.3,0.3217,0.5243,0.5714
853,2,T=2h,MLP,0.3,0.1166,0.8093,0.6286
853,3,T=2h,MLP,0.0954,0.0984,0.9,0.9124
853,4,T=2h,MLP,0.0,0.0014,0.9,0.886
853,5,T=2h,MLP,0.0,-0.0028,0.9,0.9012
853,6,T=2h,MLP,0.0,-0.0038,0.9,0.8937
853,7,T=2h,MLP,0.0,0.0152,0.9,0.9179
853,8,T=2h,MLP,0.0,0.0144,0.9,0.9174
853,9,T=2h,MLP,0.0,-0.0113,0.9,0.8843
853,10,T=2h,MLP,0.0,0.012,0.9,0.9034
853,11,T=2h,MLP,0.0,0.0157,0.9,0.9302
853,12,T=2h,MLP,0.0,-0.0063,0.9,0.8981
853,13,T=2h,MLP,-0.5,-0.1216,0.3737,0.7678
853,14,T=2h,MLP,0.0,-0.1731,0.3737,0.1957
853,15,T=2h,MLP,0.0,0.0326,0.3737,0.3832
853,16,T=2h,MLP,-0.165,-0.1284,0.2,0.2605
853,17,T=2h,MLP,0.0,0.0066,0.2,0.199
853,18,T=2h,MLP,-0.0,0.006,0.2,0.2025
853,19,T=2h,MLP,0.0,0.0065,0.2,0.2002
853,20,T=2h,MLP,0.0,0.0063,0.2,0.2045
853,21,T=2h,MLP,0.0,-0.0022,0.2,0.2014
853,22,T=2h,MLP,0.2954,0.0799,0.4807,0.2812
853,23,T=2h,MLP,0.3,0.3246,0.7657,0.8062
854,0,T=2h,MLP,0.2557,0.1967,0.9,0.8296
854,1,T=2h,MLP,0.0,0.0039,0.9,0.9132
854,2,T=2h,MLP,0.0,0.005,0.9,0.9144
854,3,T=2h,MLP,0.0,-0.0028,0.9,0.8923
854,4,T=2h,MLP,0.0,0.0096,0.9,0.9033
854,5,T=2h,MLP,0.0,0.0065,0.9,0.8999
854,6,T=2h,MLP,-0.0,0.0154,0.9,0.909
854,7,T=2h,MLP,0.0,-0.0068,0.9,0.8966
854,8,T=2h,MLP,0.0,-0.0059,0.9,0.8855
854,9,T=2h,MLP,0.0,-0.1266,0.9,0.7735
854,10,T=2h,MLP,-0.5,-0.4839,0.3737,0.4095
854,11,T=2h,MLP,-0.165,-0.1382,0.2,0.2219
854,12,T=2h,MLP,0.0413,0.0295,0.2392,0.2283
854,13,T=2h,MLP,-0.0373,0.0054,0.2,0.2268
854,14,T=2h,MLP,0.0,-0.0117,0.2,0.1935
854,15,T=2h,MLP,0.0,-0.0092,0.2,0.1961
854,16,T=2h,MLP,0.0,0.0036,0.2,0.2006
854,17,T=2h,MLP,0.0,0.0002,0.2,0.2014
854,18,T=2h,MLP,0.0,-0.0051,0.2,0.1952
854,19,T=2h,MLP,0.0,0.01,0.2,0.213
854,20,T=2h,MLP,0.0,0.0331,0.2,0.2299
854,21,T=2h,MLP,-0.0,0.0933,0.2,0.2848
854,22,T=2h,MLP,0.3,0.2755,0.485,0.4658
854,23,T=2h,MLP,0.1811,0.1874,0.6571,0.6557
855,0,T=2h,MLP,0.0,0.1003,0.4007,0.4973
855,1,T=2h,MLP,0.3,0.3088,0.6857,0.6887
855,2,T=2h,MLP,0.2256,0.1894,0.9,0.8558
855,3,T=2h,MLP,0.0,-0.0023,0.9,0.8926
855,4,T=2h,MLP,0.0,-0.0051,0.9,0.8989
855,5,T=2h,MLP,0.0,0.0049,0.9,0.9071
855,6,T=2h,MLP,-0.0,0.0051,0.9,0.9032
855,7,T=2h,MLP,0.0,0.0106,0.9,0.8927
855,8,T=2h,MLP,-0.0,0.0165,0.9,0.91
855,9,T=2h,MLP,0.0,0.0056,0.9,0.9014
855,10,T=2h,MLP,0.0,-0.0416,0.9,0.8411
855,11,T=2h,MLP,0.0,0.0119,0.9,0.9095
855,12,T=2h,MLP,-0.2222,-0.1778,0.6662,0.6775
855,13,T=2h,MLP,-0.4042,-0.423,0.2407,0.2198
855,14,T=2h,MLP,0.0,-0.0108,0.2407,0.2267
855,15,T=2h,MLP,-0.0386,-0.0361,0.2,0.1951
855,16,T=2h,MLP,0.0,-0.0006,0.2,0.2043
855,17,T=2h,MLP,0.0,-0.0019,0.2,0.202
855,18,T=2h,MLP,0.0,-0.0014,0.2,0.1987
855,19,T=2h,MLP,-0.0,0.0014,0.2,0.1969
855,20,T=2h,MLP,0.0,0.0124,0.2,0.2085
855,21,T=2h,MLP,0.0,0.0178,0.2,0.2202
855,22,T=2h,MLP,-0.0,0.0986,0.2,0.297
855,23,T=2h,MLP,0.2113,0.0435,0.4007,0.236
856,0,T=2h,MLP,0.0,0.1561,0.369,0.5219
856,1,T=2h,MLP,0.0,-0.1002,0.369,0.2828
856,2,T=2h,MLP,0.3,0.2376,0.654,0.5984
856,3,T=2h,MLP,0.2589,0.2574,0.9,0.9091
856,4,T=2h,MLP,0.0,0.0006,0.9,0.8941
856,5,T=2h,MLP,0.0,0.0118,0.9,0.9109
856,6,T=2h,MLP,0.0,0.0045,0.9,0.9051
856,7,T=2h,MLP,0.0,-0.0249,0.9,0.8785
856,8,T=2h,MLP,0.0,-0.0023,0.9,0.9012
856,9,T=2h,MLP,0.0,0.0007,0.9,0.896
856,10,T=2h,MLP,0.0,0.0022,0.9,0.9079
856,11,T=2h,MLP,0.0,0.0016,0.9,0.9066
856,12,T=2h,MLP,0.0,-0.0212,0.9,0.8896
856,13,T=2h,MLP,-0.5,-0.4128,0.3737,0.4675
856,14,T=2h,MLP,0.0,-0.0405,0.3737,0.3299
856,15,T=2h,MLP,-0.165,-0.1147,0.2,0.2352
856,16,T=2h,MLP,0.0,0.0033,0.2,0.1999
856,17,T=2h,MLP,0.0,-0.0005,0.2,0.2016
856,18,T=2h,MLP,0.0,0.0043,0.2,0.2011
856,19,T=2h,MLP,0.0,0.0015,0.2,0.2037
856,20,T=2h,MLP,0.0,0.0011,0.2,0.1976
856,21,T=2h,MLP,-0.0,0.0306,0.2,0.2261
856,22,T=2h,MLP,-0.0,0.0666,0.2,0.2661
856,23,T=2h,MLP,0.1779,0.1457,0.369,0.3398
857,0,T=2h,MLP,0.1963,0.2223,0.9,0.9081
857,1,T=2h,MLP,0.0,-0.0007,0.9,0.891
857,2,T=2h,MLP,0.0,0.0012,0.9,0.9055
857,3,T=2h,MLP,0.0,0.0043,0.9,0.9062
857,4,T=2h,MLP,0.0,0.0091,0.9,0.8981
857,5,T=2h,MLP,0.0,0.0067,0.9,0.9093
857,6,T=2h,MLP,0.0,0.0059,0.9,0.9047
857,7,T=2h,MLP,0.0,-0.009,0.9,0.8956
857,8,T=2h,MLP,0.0,-0.0331,0.9,0.8733
857,9,T=2h,MLP,-0.5,-0.1267,0.3737,0.774
857,10,T=2h,MLP,0.0,0.0089,0.3737,0.3796
857,11,T=2h,MLP,-0.165,-0.1443,0.2,0.2196
857,12,T=2h,MLP,0.0,0.0003,0.2,0.2048
857,13,T=2h,MLP,0.0,0.0021,0.2,0.2044
857,14,T=2h,MLP,0.0,0.0023,0.2,0.2046
857,15,T=2h,MLP,0.0,0.0015,0.2,0.2005
857,16,T=2h,MLP,-0.0,-0.0014,0.2,0.2006
857,17,T=2h,MLP,0.0,-0.0041,0.2,0.2019
857,18,T=2h,MLP,0.0,-0.0008,0.2,0.1994
857,19,T=2h,MLP,0.0,-0.0048,0.2,0.1973
857,20,T=2h,MLP,-0.0,-0.0122,0.2,0.1941
857,21,T=2h,MLP,0.2406,0.1336,0.4285,0.3244
857,22,T=2h,MLP,0.3,0.2024,0.7135,0.6104
857,23,T=2h,MLP,0.0,0.0844,0.7135,0.7888
858,0,T=2h,MLP,0.0348,-0.0773,0.615,0.4965
858,1,T=2h,MLP,0.3,0.2702,0.9,0.8572
858,2,T=2h,MLP,0.0,0.0137,0.9,0.903
858,3,T=2h,MLP,0.0,-0.0127,0.9,0.8771
858,4,T=2h,MLP,0.0,0.0344,0.9,0.9455
858,5,T=2h,MLP,0.0,-0.0147,0.9,0.8948
858,6,T=2h,MLP,0.0,-0.0008,0.9,0.8991
858,7,T=2h,MLP,0.0,-0.005,0.9,0.8947
858,8,T=2h,MLP,0.0,0.0037,0.9,0.902
858,9,T=2h,MLP,0.0,0.0194,0.9,0.9342
858,10,T=2h,MLP,0.0,-0.2887,0.9,0.605
858,11,T=2h,MLP,-0.165,-0.4568,0.7263,0.4123
858,12,T=2h,MLP,-0.5,-0.4702,0.2,0.2111
858,13,T=2h,MLP,0.0,-0.0064,0.2,0.1785
858,14,T=2h,MLP,0.0,0.004,0.2,0.2022
858,15,T=2h,MLP,0.0,0.0004,0.2,0.1963
858,16,T=2h,MLP,-0.0,-0.0005,0.2,0.202
858,17,T=2h,MLP,0.0,-0.0016,0.2,0.1997
858,18,T=2h,MLP,0.0,0.0105,0.2,0.2133
858,19,T=2h,MLP,0.0,-0.004,0.2,0.1921
858,20,T=2h,MLP,-0.0,0.0454,0.2,0.2395
858,21,T=2h,MLP,0.0,0.0226,0.2,0.2177
858,22,T=2h,MLP,0.102,0.1061,0.2969,0.2978
858,23,T=2h,MLP,0.3,0.3081,0.5819,0.5847
859,0,T=2h,MLP,0.3,0.1727,0.8427,0.7211
859,1,T=2h,MLP,0.0603,0.0026,0.9,0.8286
859,2,T=2h,MLP,0.0,0.0104,0.9,0.9145
859,3,T=2h,MLP,0.0,-0.0162,0.9,0.8961
859,4,T=2h,MLP,0.0,-0.0108,0.9,0.8863
859,5,T=2h,MLP,0.0,-0.0036,0.9,0.8997
859,6,T=2h,MLP,0.0,0.0075,0.9,0.9015
859,7,T=2h,MLP,0.0,-0.0058,0.9,0.886
859,8,T=2h,MLP,0.0,0.005,0.9,0.9024
859,9,T=2h,MLP,0.0,-0.0009,0.9,0.899
859,10,T=2h,MLP,0.0,0.0254,0.9,0.9136
859,11,T=2h,MLP,-0.165,-0.1584,0.7263,0.7369
859,12,T=2h,MLP,0.0,-0.1091,0.7263,0.5898
859,13,T=2h,MLP,0.0,0.0339,0.7263,0.7746
859,14,T=2h,MLP,-0.5,-0.5164,0.2,0.162
859,15,T=2h,MLP,0.0,-0.0009,0.2,0.1827
859,16,T=2h,MLP,0.0,-1e-04,0.2,0.2
859,17,T=2h,MLP,0.0,-0.0013,0.2,0.2001
859,18,T=2h,MLP,-0.0,0.0042,0.2,0.2024
859,19,T=2h,MLP,0.0,0.0125,0.2,0.2221
859,20,T=2h,MLP,0.0,0.0078,0.2,0.2035
859,21,T=2h,MLP,0.0765,0.0168,0.2727,0.2194
859,22,T=2h,MLP,0.0,-0.0269,0.2727,0.208
859,23,T=2h,MLP,0.3,0.2848,0.5577,0.521
860,0,T=2h,MLP,0.3,0.1542,0.7701,0.6286
860,1,T=2h,MLP,0.1367,-0.0221,0.9,0.7414
860,2,T=2h,MLP,0.0,0.0094,0.9,0.9057
860,3,T=2h,MLP,0.0,0.0115,0.9,0.8946
860,4,T=2h,MLP,0.0,0.0191,0.9,0.9143
860,5,T=2h,MLP,0.0,0.0107,0.9,0.907
860,6,T=2h,MLP,0.0,0.0167,0.9,0.9179
860,7,T=2h,MLP,0.0,-0.004,0.9,0.8953
860,8,T=2h,MLP,0.0,0.0171,0.9,0.9233
860,9,T=2h,MLP,-0.5,-0.1383,0.3737,0.7574
860,10,T=2h,MLP,0.0,0.0165,0.3737,0.3885
860,11,T=2h,MLP,0.0,-0.0906,0.3737,0.2742
860,12,T=2h,MLP,0.0,-0.0551,0.3737,0.3109
860,13,T=2h,MLP,-0.165,-0.1257,0.2,0.2459
860,14,T=2h,MLP,0.0,0.0135,0.2,0.2117
860,15,T=2h,MLP,0.0,0.0022,0.2,0.2049
860,16,T=2h,MLP,0.0,-0.001,0.2,0.2005
860,17,T=2h,MLP,-0.0,-0.0005,0.2,0.2065
860,18,T=2h,MLP,0.0,0.0086,0.2,0.2105
860,19,T=2h,MLP,-0.0,-0.0081,0.2,0.1905
860,20,T=2h,MLP,0.0,0.1039,0.2,0.3031
860,21,T=2h,MLP,0.0,0.2166,0.2,0.4108
860,22,T=2h,MLP,1e-04,0.1742,0.2001,0.377
860,23,T=2h,MLP,0.3,0.1848,0.4851,0.3828
861,0,T=2h,MLP,0.3,0.1161,0.7311,0.5555
861,1,T=2h,MLP,0.1778,0.123,0.9,0.8333
861,2,T=2h,MLP,0.0,-0.0655,0.9,0.8384
861,3,T=2h,MLP,0.0,-0.0186,0.9,0.8704
861,4,T=2h,MLP,0.0,0.006,0.9,0.9011
861,5,T=2h,MLP,0.0,-0.0297,0.9,0.885
861,6,T=2h,MLP,-0.0,-0.0116,0.9,0.8814
861,7,T=2h,MLP,0.0,0.0086,0.9,0.9105
861,8,T=2h,MLP,0.0,-0.0283,0.9,0.8614
861,9,T=2h,MLP,0.0,-0.0378,0.9,0.8461
861,10,T=2h,MLP,-0.5,-0.3398,0.3737,0.5646
861,11,T=2h,MLP,0.0,-0.0413,0.3737,0.3273
861,12,T=2h,MLP,-0.165,-0.1372,0.2,0.2274
861,13,T=2h,MLP,0.0,0.0109,0.2,0.2085
861,14,T=2h,MLP,0.0,-0.0047,0.2,0.1957
861,15,T=2h,MLP,-0.0,-0.0043,0.2,0.1913
861,16,T=2h,MLP,0.0,0.0079,0.2,0.1998
861,17,T=2h,MLP,0.0,1e-04,0.2,0.2055
861,18,T=2h,MLP,-0.0,0.0002,0.2,0.1964
861,19,T=2h,MLP,0.0,0.0221,0.2,0.2216
861,20,T=2h,MLP,0.0,0.0596,0.2,0.2557
861,21,T=2h,MLP,0.259,0.2025,0.4461,0.3888
861,22,T=2h,MLP,0.0,0.0872,0.4461,0.5296
861,23,T=2h,MLP,0.0,0.1598,0.4461,0.5958
862,0,T=2h,MLP,0.2284,0.1535,0.615,0.5408
862,1,T=2h,MLP,0.3,0.185,0.9,0.775
862,2,T=2h,MLP,0.0,0.0062,0.9,0.9051
862,3,T=2h,MLP,0.0,0.0028,0.9,0.9117
862,4,T=2h,MLP,-0.0,0.0057,0.9,0.9035
862,5,T=2h,MLP,0.0,-0.0002,0.9,0.9022
862,6,T=2h,MLP,-0.0,-0.0095,0.9,0.8922
862,7,T=2h,MLP,0.0,0.0085,0.9,0.908
862,8,T=2h,MLP,0.0,0.0064,0.9,0.8931
862,9,T=2h,MLP,-0.4652,-0.3184,0.4103,0.5715
862,10,T=2h,MLP,0.0,0.0462,0.4103,0.4654
862,11,T=2h,MLP,-0.1998,-0.1077,0.2,0.2774
862,12,T=2h,MLP,0.1484,0.0297,0.341,0.2213
862,13,T=2h,MLP,0.3,-0.1259,0.626,0.2105
862,14,T=2h,MLP,-0.4047,0.0536,0.2,0.6637
862,15,T=2h,MLP,-0.0,-0.0135,0.2,0.1735
862,16,T=2h,MLP,-0.0,-0.0072,0.2,0.1981
862,17,T=2h,MLP,0.0,-0.0049,0.2,0.1938
862,18,T=2h,MLP,0.0,-0.0086,0.2,0.1976
862,19,T=2h,MLP,0.0,0.0063,0.2,0.1985
862,20,T=2h,MLP,0.0,0.0271,0.2,0.2178
862,21,T=2h,MLP,0.3,0.191,0.485,0.3773
862,22,T=2h,MLP,0.0,0.0582,0.485,0.5375
862,23,T=2h,MLP,-0.0827,-0.0089,0.398,0.4773
863,0,T=2h,MLP,-0.3033,-0.283,0.2,0.2225
863,1,T=2h,MLP,0.0,0.0763,0.2,0.2563
863,2,T=2h,MLP,0.3,0.2293,0.485,0.4203
863,3,T=2h,MLP,0.3,0.2109,0.77,0.6699
863,4,T=2h,MLP,0.1368,0.0661,0.9,0.8157
863,5,T=2h,MLP,0.0,0.0038,0.9,0.8967
863,6,T=2h,MLP,0.0,0.0072,0.9,0.9067
863,7,T=2h,MLP,0.0,0.01,0.9,0.9151
863,8,T=2h,MLP,0.0,-0.0042,0.9,0.8837
863,9,T=2h,MLP,0.0,0.0072,0.9,0.9032
863,10,T=2h,MLP,0.0,0.0044,0.9,0.8995
863,11,T=2h,MLP,0.0,0.0195,0.9,0.9294
863,12,T=2h,MLP,0.0,0.0018,0.9,0.9001
863,13,T=2h,MLP,0.0,-0.0397,0.9,0.8581
863,14,T=2h,MLP,-0.165,-0.0641,0.7263,0.832
863,15,T=2h,MLP,-0.5,-0.5197,0.2,0.159
863,16,T=2h,MLP,0.0,-0.0048,0.2,0.189
863,17,T=2h,MLP,0.0,0.0017,0.2,0.1938
863,18,T=2h,MLP,0.0,0.0067,0.2,0.2042
863,19,T=2h,MLP,0.0,-0.0049,0.2,0.1984
863,20,T=2h,MLP,0.0,-0.0015,0.2,0.2012
863,21,T=2h,MLP,-0.0,0.0039,0.2,0.2057
863,22,T=2h,MLP,0.0361,0.0261,0.2343,0.2254
863,23,T=2h,MLP,0.3,0.1047,0.5193,0.3131
864,0,T=2h,MLP,0.0,0.1153,0.7384,0.8366
864,1,T=2h,MLP,0.1701,0.1985,0.9,0.947
864,2,T=2h,MLP,0.0,0.0435,0.9,0.9486
864,3,T=2h,MLP,0.0,-0.0192,0.9,0.8867
864,4,T=2h,MLP,0.0,-0.0093,0.9,0.8941
864,5,T=2h,MLP,0.0,0.005,0.9,0.9136
864,6,T=2h,MLP,0.0,0.0158,0.9,0.908
864,7,T=2h,MLP,0.0,-0.0012,0.9,0.8947
864,8,T=2h,MLP,0.0,0.0153,0.9,0.9135
864,9,T=2h,MLP,-0.0,-0.0056,0.9,0.8997
864,10,T=2h,MLP,-0.165,-0.1085,0.7263,0.7838
864,11,T=2h,MLP,0.0,0.1076,0.7263,0.8792
864,12,T=2h,MLP,0.0,-0.1823,0.7263,0.5364
864,13,T=2h,MLP,-0.5,-0.5154,0.2,0.1703
864,14,T=2h,MLP,0.0,0.0034,0.2,0.1887
864,15,T=2h,MLP,0.0,0.002,0.2,0.1984
864,16,T=2h,MLP,0.0,-0.001,0.2,0.2068
864,17,T=2h,MLP,0.0,0.0055,0.2,0.2003
864,18,T=2h,MLP,0.0,-0.0014,0.2,0.1957
864,19,T=2h,MLP,0.0,0.007,0.2,0.2116
864,20,T=2h,MLP,0.0,0.0058,0.2,0.2036
864,21,T=2h,MLP,0.0,0.0746,0.2,0.2749
864,22,T=2h,MLP,0.2667,0.1694,0.4534,0.361
864,23,T=2h,MLP,0.3,0.2839,0.7384,0.7336
865,0,T=2h,MLP,-0.2462,-0.1884,0.2,0.2539
865,1,T=2h,MLP,0.0,0.0738,0.2,0.2724
865,2,T=2h,MLP,0.1368,0.1475,0.33,0.3514
865,3,T=2h,MLP,0.3,0.1826,0.615,0.5007
865,4,T=2h,MLP,0.3,0.2744,0.9,0.8755
865,5,T=2h,MLP,0.0,0.0147,0.9,0.908
865,6,T=2h,MLP,0.0,0.0042,0.9,0.9078
865,7,T=2h,MLP,0.0,0.0127,0.9,0.916
865,8,T=2h,MLP,0.0,-0.0012,0.9,0.9063
865,9,T=2h,MLP,0.0,0.0047,0.9,0.9037
865,10,T=2h,MLP,0.0,0.0038,0.9,0.9097
865,11,T=2h,MLP,0.0,0.0221,0.9,0.9173
865,12,T=2h,MLP,0.0,0.0224,0.9,0.9235
865,13,T=2h,MLP,0.0,-0.0163,0.9,0.8731
865,14,T=2h,MLP,-0.165,-0.2891,0.7263,0.5953
865,15,T=2h,MLP,-0.5,-0.5006,0.2,0.1906
865,16,T=2h,MLP,0.0,-0.0044,0.2,0.1983
865,17,T=2h,MLP,0.0,0.0038,0.2,0.2033
865,18,T=2h,MLP,0.0,0.0008,0.2,0.2052
865,19,T=2h,MLP,0.0,-0.0029,0.2,0.1998
865,20,T=2h,MLP,0.0,0.0034,0.2,0.2019
865,21,T=2h,MLP,0.0,0.0037,0.2,0.2053
865,22,T=2h,MLP,0.0,0.1292,0.2,0.3254
865,23,T=2h,MLP,0.2728,0.1209,0.4592,0.3041
866,0,T=2h,MLP,0.0,0.101,0.6665,0.7435
866,1,T=2h,MLP,0.2458,0.1625,0.9,0.8025
866,2,T=2h,MLP,0.0,0.0047,0.9,0.9052
866,3,T=2h,MLP,0.0,-0.0049,0.9,0.8953
866,4,T=2h,MLP,0.0,0.0016,0.9,0.8996
866,5,T=2h,MLP,0.0,0.0086,0.9,0.9022
866,6,T=2h,MLP,0.0,0.0036,0.9,0.9051
866,7,T=2h,MLP,0.0,0.0194,0.9,0.9039
866,8,T=2h,MLP,0.0,-0.001,0.9,0.9009
866,9,T=2h,MLP,0.0,-0.0047,0.9,0.9009
866,10,T=2h,MLP,0.0,-0.0148,0.9,0.8845
866,11,T=2h,MLP,-0.5,-0.2451,0.3737,0.6378
866,12,T=2h,MLP,0.0,-0.0552,0.3737,0.3133
866,13,T=2h,MLP,-0.165,-0.1722,0.2,0.2095
866,14,T=2h,MLP,0.0,0.0034,0.2,0.2014
866,15,T=2h,MLP,0.0,0.0034,0.2,0.202
866,16,T=2h,MLP,0.0,-0.0089,0.2,0.1941
866,17,T=2h,MLP,0.0,0.0035,0.2,0.2004
866,18,T=2h,MLP,0.0,0.0036,0.2,0.2035
866,19,T=2h,MLP,0.0,0.0519,0.2,0.2489
866,20,T=2h,MLP,0.0,0.0089,0.2,0.2088
866,21,T=2h,MLP,-0.0,0.0242,0.2,0.2235
866,22,T=2h,MLP,0.1911,0.0572,0.3815,0.2469
866,23,T=2h,MLP,0.3,0.2916,0.6665,0.664
867,0,T=2h,MLP,-0.4494,-0.1303,0.2,0.5333
867,1,T=2h,MLP,0.0,-0.0171,0.2,0.2046
867,2,T=2h,MLP,0.3,0.2534,0.485,0.4473
867,3,T=2h,MLP,0.3,0.3115,0.77,0.7798
867,4,T=2h,MLP,0.1368,0.1243,0.9,0.8805
867,5,T=2h,MLP,0.0,0.0004,0.9,0.8891
867,6,T=2h,MLP,-0.0,0.0104,0.9,0.9018
867,7,T=2h,MLP,0.0,-0.0088,0.9,0.8886
867,8,T=2h,MLP,0.0,0.0077,0.9,0.9055
867,9,T=2h,MLP,0.0,0.0065,0.9,0.9068
867,10,T=2h,MLP,0.0,0.0055,0.9,0.9035
867,11,T=2h,MLP,0.0,-0.0219,0.9,0.8746
867,12,T=2h,MLP,0.0,0.0369,0.9,0.9329
867,13,T=2h,MLP,0.0,0.0216,0.9,0.9104
867,14,T=2h,MLP,0.0,-0.213,0.9,0.6819
867,15,T=2h,MLP,-0.5,-0.5377,0.3737,0.3075
867,16,T=2h,MLP,-0.165,-0.1436,0.2,0.2395
867,17,T=2h,MLP,0.0,-0.0017,0.2,0.2025
867,18,T=2h,MLP,0.0,0.0002,0.2,0.2003
867,19,T=2h,MLP,0.0,-0.0015,0.2,0.1955
867,20,T=2h,MLP,-0.0,0.0075,0.2,0.2032
867,21,T=2h,MLP,0.0,0.0021,0.2,0.2019
867,22,T=2h,MLP,0.1979,0.0578,0.388,0.2553
867,23,T=2h,MLP,0.3,0.3085,0.673,0.6836
868,0,T=2h,MLP,0.0,0.1278,0.6876,0.8001
868,1,T=2h,MLP,0.2236,0.1379,0.9,0.8205
868,2,T=2h,MLP,0.0,0.0152,0.9,0.9117
868,3,T=2h,MLP,0.0,-0.0146,0.9,0.8917
868,4,T=2h,MLP,0.0,0.0085,0.9,0.9105
868,5,T=2h,MLP,0.0,0.0029,0.9,0.9062
868,6,T=2h,MLP,-0.0,0.0092,0.9,0.9043
868,7,T=2h,MLP,0.0,0.0126,0.9,0.9053
868,8,T=2h,MLP,0.0,0.0127,0.9,0.8956
868,9,T=2h,MLP,0.0,-0.0077,0.9,0.878
868,10,T=2h,MLP,0.0,-0.0398,0.9,0.8589
868,11,T=2h,MLP,0.0,-0.0003,0.9,0.8924
